date,postal_code,district,no2,pm10,aqi
2025-07-18,13629,Charlottenburg-Wilmersdorf,22.8,23.0,26
2025-07-18,13629,Charlottenburg-Wilmersdorf,35.4,16.5,30
2025-07-18,14050,Charlottenburg-Wilmersdorf,32.1,19.6,30
2025-07-18,14050,Charlottenburg-Wilmersdorf,26.0,18.0,25
2025-07-18,14052,Charlottenburg-Wilmersdorf,29.4,19.0,28
2025-07-18,14052,Charlottenburg-Wilmersdorf,37.9,20.4,34
2025-07-18,14053,Charlottenburg-Wilmersdorf,23.8,20.0,25
2025-07-18,14193,Charlottenburg-Wilmersdorf,29.1,16.4,26
2025-07-18,14193,Charlottenburg-Wilmersdorf,31.5,16.2,28
2025-07-18,14193,Charlottenburg-Wilmersdorf,22.4,16.3,22
2025-07-18,14057,Charlottenburg-Wilmersdorf,20.6,23.4,25
2025-07-18,14059,Charlottenburg-Wilmersdorf,20.1,15.2,20
2025-07-18,14089,Charlottenburg-Wilmersdorf,25.9,17.0,25
2025-07-18,14089,Charlottenburg-Wilmersdorf,21.2,24.6,26
2025-07-18,14089,Charlottenburg-Wilmersdorf,34.8,15.7,30
2025-07-18,14109,Spandau,38.4,15.4,32
2025-07-18,14109,Spandau,20.9,18.9,23
2025-07-18,14129,Charlottenburg-Wilmersdorf,27.9,16.5,26
2025-07-18,14129,Charlottenburg-Wilmersdorf,20.3,20.7,23
2025-07-18,14129,Charlottenburg-Wilmersdorf,22.3,18.4,23
2025-07-18,14163,Steglitz-Zehlendorf,25.8,17.1,25
2025-07-18,14165,Steglitz-Zehlendorf,27.2,25.0,29
2025-07-18,14167,Steglitz-Zehlendorf,37.4,18.4,33
2025-07-18,14169,Charlottenburg-Wilmersdorf,27.2,21.4,28
2025-07-18,14169,Charlottenburg-Wilmersdorf,29.1,23.7,30
2025-07-18,14193,Charlottenburg-Wilmersdorf,24.4,24.2,27
2025-07-18,14193,Charlottenburg-Wilmersdorf,19.8,19.1,22
2025-07-18,14193,Charlottenburg-Wilmersdorf,36.6,24.8,35
2025-07-18,14195,Charlottenburg-Wilmersdorf,21.3,22.2,24
2025-07-18,14195,Charlottenburg-Wilmersdorf,37.8,20.8,34
2025-07-18,14197,Charlottenburg-Wilmersdorf,22.2,21.9,25
2025-07-18,14197,Charlottenburg-Wilmersdorf,31.1,18.6,29
2025-07-18,14197,Charlottenburg-Wilmersdorf,38.5,19.2,34
2025-07-18,14199,Charlottenburg-Wilmersdorf,22.4,20.9,24
2025-07-18,14199,Charlottenburg-Wilmersdorf,27.7,18.3,26
2025-07-18,12439,Treptow-Köpenick,34.4,22.7,33
2025-07-18,14055,Charlottenburg-Wilmersdorf,20.4,17.5,22
2025-07-18,14055,Charlottenburg-Wilmersdorf,32.7,23.0,32
2025-07-18,15537,Treptow-Köpenick,21.3,16.5,22
2025-07-18,15566,Treptow-Köpenick,24.2,17.2,24
2025-07-18,15569,Treptow-Köpenick,22.8,22.5,26
2025-07-19,10115,Mitte,25.7,17.6,25
2025-07-19,10117,Friedrichshain-Kreuzberg,16.2,23.0,22
2025-07-19,10117,Friedrichshain-Kreuzberg,14.4,22.8,20
2025-07-19,10119,Mitte,21.6,17.6,22
2025-07-19,10119,Mitte,18.4,15.7,19
2025-07-19,10178,Friedrichshain-Kreuzberg,19.2,16.7,20
2025-07-19,10178,Friedrichshain-Kreuzberg,15.4,22.5,21
2025-07-19,10178,Friedrichshain-Kreuzberg,23.7,23.5,27
2025-07-19,10179,Friedrichshain-Kreuzberg,21.7,18.8,23
2025-07-19,10179,Friedrichshain-Kreuzberg,18.6,16.6,20
2025-07-19,10243,Friedrichshain-Kreuzberg,16.1,15.8,18
2025-07-19,10243,Friedrichshain-Kreuzberg,21.6,17.2,22
2025-07-19,10245,Friedrichshain-Kreuzberg,24.1,24.8,27
2025-07-19,10245,Friedrichshain-Kreuzberg,17.9,16.7,20
2025-07-19,10245,Friedrichshain-Kreuzberg,14.2,15.9,17
2025-07-19,10247,Friedrichshain-Kreuzberg,16.7,22.9,22
2025-07-19,10247,Friedrichshain-Kreuzberg,22.8,21.2,25
2025-07-19,10247,Friedrichshain-Kreuzberg,26.8,20.3,27
2025-07-19,10249,Friedrichshain-Kreuzberg,14.0,19.5,19
2025-07-19,10249,Friedrichshain-Kreuzberg,17.9,22.0,22
2025-07-19,10249,Friedrichshain-Kreuzberg,14.7,22.0,20
2025-07-19,10315,Lichtenberg,18.0,19.2,21
2025-07-19,10315,Lichtenberg,19.2,17.3,21
2025-07-19,10317,Friedrichshain-Kreuzberg,25.9,23.4,28
2025-07-19,10317,Friedrichshain-Kreuzberg,14.9,16.6,18
2025-07-19,10317,Friedrichshain-Kreuzberg,24.0,20.3,25
2025-07-19,10318,Lichtenberg,19.0,21.9,23
2025-07-19,10318,Lichtenberg,24.5,21.4,26
2025-07-19,10318,Lichtenberg,20.6,21.2,23
2025-07-19,10319,Lichtenberg,14.4,21.6,20
2025-07-19,10319,Lichtenberg,26.2,23.8,28
2025-07-19,10365,Friedrichshain-Kreuzberg,14.9,18.7,19
2025-07-19,10365,Friedrichshain-Kreuzberg,21.7,21.3,24
2025-07-19,10367,Friedrichshain-Kreuzberg,25.3,22.0,27
2025-07-19,10367,Friedrichshain-Kreuzberg,14.9,20.9,20
2025-07-19,10367,Friedrichshain-Kreuzberg,21.1,24.0,25
2025-07-19,10369,Lichtenberg,24.6,21.5,26
2025-07-19,10369,Lichtenberg,26.8,19.2,26
2025-07-19,10405,Friedrichshain-Kreuzberg,23.3,23.5,26
2025-07-19,10405,Friedrichshain-Kreuzberg,17.5,19.9,21
2025-07-19,10405,Friedrichshain-Kreuzberg,23.0,20.3,25
2025-07-19,10407,Friedrichshain-Kreuzberg,23.1,20.8,25
2025-07-19,10407,Friedrichshain-Kreuzberg,23.0,18.2,24
2025-07-19,10407,Friedrichshain-Kreuzberg,25.0,22.2,27
2025-07-19,10409,Pankow,15.0,16.0,17
2025-07-19,10435,Mitte,15.3,23.7,21
2025-07-19,10435,Mitte,22.2,22.5,25
2025-07-19,10437,Mitte,26.3,18.5,26
2025-07-19,10437,Mitte,20.0,17.3,21
2025-07-19,10439,Mitte,26.4,18.9,26
2025-07-19,10439,Mitte,26.1,23.1,28
2025-07-19,10551,Mitte,25.7,15.3,24
2025-07-19,10553,Charlottenburg-Wilmersdorf,25.8,19.7,26
2025-07-19,10553,Charlottenburg-Wilmersdorf,25.6,17.5,25
2025-07-19,10555,Charlottenburg-Wilmersdorf,24.6,23.7,27
2025-07-19,10555,Charlottenburg-Wilmersdorf,23.0,19.1,24
2025-07-19,10557,Mitte,14.2,22.0,20
2025-07-19,10559,Mitte,15.6,18.6,19
2025-07-19,10585,Charlottenburg-Wilmersdorf,15.6,18.3,19
2025-07-19,10587,Charlottenburg-Wilmersdorf,14.2,18.3,18
2025-07-19,10587,Charlottenburg-Wilmersdorf,15.4,21.8,21
2025-07-19,10589,Charlottenburg-Wilmersdorf,25.9,24.6,29
2025-07-19,10589,Charlottenburg-Wilmersdorf,22.5,17.1,23
2025-07-19,10623,Charlottenburg-Wilmersdorf,17.9,21.4,22
2025-07-19,10623,Charlottenburg-Wilmersdorf,24.2,17.7,24
2025-07-19,10625,Charlottenburg-Wilmersdorf,20.3,20.5,23
2025-07-19,10627,Charlottenburg-Wilmersdorf,15.7,20.4,20
2025-07-19,10629,Charlottenburg-Wilmersdorf,25.4,19.5,26
2025-07-19,10707,Charlottenburg-Wilmersdorf,18.3,20.0,21
2025-07-19,10709,Charlottenburg-Wilmersdorf,23.0,23.8,26
2025-07-19,10711,Charlottenburg-Wilmersdorf,17.7,15.9,19
2025-07-19,10713,Charlottenburg-Wilmersdorf,20.4,23.3,24
2025-07-19,10715,Charlottenburg-Wilmersdorf,24.5,19.6,25
2025-07-19,10715,Charlottenburg-Wilmersdorf,15.9,18.3,19
2025-07-19,10717,Charlottenburg-Wilmersdorf,26.7,16.8,25
2025-07-19,10719,Charlottenburg-Wilmersdorf,14.8,23.1,21
2025-07-19,10777,Charlottenburg-Wilmersdorf,20.9,20.9,23
2025-07-19,10777,Charlottenburg-Wilmersdorf,25.9,22.3,27
2025-07-19,10779,Charlottenburg-Wilmersdorf,26.2,18.1,25
2025-07-19,10779,Charlottenburg-Wilmersdorf,16.9,18.9,20
2025-07-19,10781,Tempelhof-Schöneberg,15.7,24.1,22
2025-07-19,10783,Friedrichshain-Kreuzberg,23.3,24.6,27
2025-07-19,10783,Friedrichshain-Kreuzberg,14.4,22.4,20
2025-07-19,10785,Friedrichshain-Kreuzberg,20.2,22.5,24
2025-07-19,10785,Friedrichshain-Kreuzberg,24.3,21.9,26
2025-07-19,10785,Friedrichshain-Kreuzberg,21.2,20.9,24
2025-07-19,10787,Charlottenburg-Wilmersdorf,16.3,21.0,21
2025-07-19,10787,Charlottenburg-Wilmersdorf,20.2,24.6,25
2025-07-19,10787,Charlottenburg-Wilmersdorf,25.9,22.5,27
2025-07-19,10789,Charlottenburg-Wilmersdorf,21.9,21.6,24
2025-07-19,10789,Charlottenburg-Wilmersdorf,23.3,16.9,23
2025-07-19,10823,Tempelhof-Schöneberg,18.3,24.8,24
2025-07-19,10825,Charlottenburg-Wilmersdorf,16.3,20.2,20
2025-07-19,10825,Charlottenburg-Wilmersdorf,17.2,24.4,23
2025-07-19,10827,Tempelhof-Schöneberg,20.8,22.1,24
2025-07-19,10829,Tempelhof-Schöneberg,17.5,15.4,19
2025-07-19,10961,Friedrichshain-Kreuzberg,21.0,20.4,23
2025-07-19,10963,Friedrichshain-Kreuzberg,23.1,23.9,26
2025-07-19,10963,Friedrichshain-Kreuzberg,23.5,15.5,22
2025-07-19,10965,Friedrichshain-Kreuzberg,16.0,23.7,22
2025-07-19,10965,Friedrichshain-Kreuzberg,23.7,21.1,25
2025-07-19,10965,Friedrichshain-Kreuzberg,22.7,15.4,22
2025-07-19,10967,Friedrichshain-Kreuzberg,14.0,18.7,18
2025-07-19,10967,Friedrichshain-Kreuzberg,14.6,15.3,17
2025-07-19,10969,Friedrichshain-Kreuzberg,22.3,15.0,21
2025-07-19,10969,Friedrichshain-Kreuzberg,18.9,24.0,24
2025-07-19,10997,Friedrichshain-Kreuzberg,15.8,22.5,21
2025-07-19,10997,Friedrichshain-Kreuzberg,14.4,17.9,18
2025-07-19,10997,Friedrichshain-Kreuzberg,15.9,16.1,18
2025-07-19,10999,Friedrichshain-Kreuzberg,26.4,15.5,24
2025-07-19,10999,Friedrichshain-Kreuzberg,23.4,24.2,27
2025-07-19,10999,Friedrichshain-Kreuzberg,20.8,21.3,24
2025-07-19,10999,Friedrichshain-Kreuzberg,26.2,16.6,25
2025-07-19,12043,Neukölln,22.0,21.8,25
2025-07-19,12045,Neukölln,23.4,25.0,27
2025-07-19,12047,Friedrichshain-Kreuzberg,17.6,22.9,22
2025-07-19,12047,Friedrichshain-Kreuzberg,21.6,19.5,23
2025-07-19,12049,Neukölln,15.7,23.1,21
2025-07-19,12049,Neukölln,19.2,22.4,23
2025-07-19,12051,Neukölln,14.3,15.9,17
2025-07-19,12051,Neukölln,16.7,24.3,23
2025-07-19,12053,Neukölln,14.8,23.8,21
2025-07-19,12055,Neukölln,18.9,20.9,22
2025-07-19,12057,Neukölln,24.9,20.1,26
2025-07-19,12057,Neukölln,18.8,17.3,20
2025-07-19,12059,Friedrichshain-Kreuzberg,24.7,23.3,27
2025-07-19,12059,Friedrichshain-Kreuzberg,22.5,19.3,24
2025-07-19,12059,Friedrichshain-Kreuzberg,20.5,20.8,23
2025-07-19,12099,Neukölln,17.0,16.7,19
2025-07-19,12099,Neukölln,25.9,17.1,25
2025-07-19,12101,Friedrichshain-Kreuzberg,14.6,24.9,22
2025-07-19,12101,Friedrichshain-Kreuzberg,22.9,19.9,24
2025-07-19,12103,Tempelhof-Schöneberg,22.0,23.2,25
2025-07-19,12105,Steglitz-Zehlendorf,19.6,23.3,24
2025-07-19,12105,Steglitz-Zehlendorf,17.0,24.8,23
2025-07-19,12107,Neukölln,19.5,24.8,25
2025-07-19,12107,Neukölln,25.3,19.6,26
2025-07-19,12107,Neukölln,24.8,24.5,28
2025-07-19,12109,Neukölln,26.2,18.7,26
2025-07-19,12109,Neukölln,17.9,21.1,22
2025-07-19,12157,Steglitz-Zehlendorf,18.9,23.2,23
2025-07-19,12157,Steglitz-Zehlendorf,14.1,24.1,21
2025-07-19,12159,Charlottenburg-Wilmersdorf,26.2,20.2,26
2025-07-19,12159,Charlottenburg-Wilmersdorf,18.2,19.2,21
2025-07-19,12161,Charlottenburg-Wilmersdorf,19.2,22.3,23
2025-07-19,12161,Charlottenburg-Wilmersdorf,25.7,19.6,26
2025-07-19,12161,Charlottenburg-Wilmersdorf,20.8,21.7,24
2025-07-19,12163,Steglitz-Zehlendorf,21.3,23.0,25
2025-07-19,12163,Steglitz-Zehlendorf,16.2,23.4,22
2025-07-19,12165,Steglitz-Zehlendorf,20.4,17.5,22
2025-07-19,12167,Steglitz-Zehlendorf,25.9,20.7,27
2025-07-19,12169,Steglitz-Zehlendorf,21.2,15.3,21
2025-07-19,12169,Steglitz-Zehlendorf,17.2,23.0,22
2025-07-19,12203,Steglitz-Zehlendorf,14.3,16.3,17
2025-07-19,12205,Steglitz-Zehlendorf,18.3,23.7,23
2025-07-19,12207,Steglitz-Zehlendorf,21.4,19.1,23
2025-07-19,12209,Steglitz-Zehlendorf,14.4,16.7,17
2025-07-19,12209,Steglitz-Zehlendorf,21.8,23.0,25
2025-07-19,12247,Steglitz-Zehlendorf,20.7,17.0,21
2025-07-19,12247,Steglitz-Zehlendorf,24.1,18.9,25
2025-07-19,12249,Steglitz-Zehlendorf,14.2,20.7,19
2025-07-19,12249,Steglitz-Zehlendorf,24.1,18.6,24
2025-07-19,12277,Steglitz-Zehlendorf,20.7,16.8,21
2025-07-19,12277,Steglitz-Zehlendorf,18.7,19.1,21
2025-07-19,12279,Steglitz-Zehlendorf,26.5,16.4,25
2025-07-19,12279,Steglitz-Zehlendorf,16.0,22.2,21
2025-07-19,12305,Neukölln,20.9,16.7,21
2025-07-19,12305,Neukölln,18.1,19.8,21
2025-07-19,12307,Tempelhof-Schöneberg,20.8,20.6,23
2025-07-19,12309,Tempelhof-Schöneberg,21.1,24.5,25
2025-07-19,12347,Neukölln,15.0,15.8,17
2025-07-19,12347,Neukölln,22.5,24.3,26
2025-07-19,12349,Neukölln,22.2,17.1,22
2025-07-19,12349,Neukölln,23.9,23.4,27
2025-07-19,12351,Neukölln,15.0,15.9,17
2025-07-19,12353,Neukölln,17.8,24.9,24
2025-07-19,12355,Neukölln,22.4,23.1,26
2025-07-19,12355,Neukölln,15.6,15.6,18
2025-07-19,12357,Neukölln,22.7,17.1,23
2025-07-19,12357,Neukölln,14.6,20.5,19
2025-07-19,12359,Neukölln,18.2,20.2,22
2025-07-19,12359,Neukölln,24.9,21.3,26
2025-07-19,12435,Friedrichshain-Kreuzberg,24.0,19.6,25
2025-07-19,12435,Friedrichshain-Kreuzberg,22.3,22.3,25
2025-07-19,12435,Friedrichshain-Kreuzberg,25.3,18.5,25
2025-07-19,12437,Neukölln,23.1,16.8,23
2025-07-19,12437,Neukölln,20.7,15.3,21
2025-07-19,12459,Lichtenberg,26.7,18.2,26
2025-07-19,12459,Lichtenberg,23.0,19.3,24
2025-07-19,12459,Lichtenberg,21.7,21.6,24
2025-07-19,12487,Neukölln,19.2,23.1,24
2025-07-19,12487,Neukölln,25.7,17.4,25
2025-07-19,12489,Neukölln,17.7,19.9,21
2025-07-19,12489,Neukölln,14.0,17.3,17
2025-07-19,12524,Neukölln,16.4,24.5,23
2025-07-19,12524,Neukölln,15.3,21.5,20
2025-07-19,12526,Treptow-Köpenick,18.0,21.8,22
2025-07-19,12527,Treptow-Köpenick,24.7,20.3,26
2025-07-19,12555,Marzahn-Hellersdorf,22.4,17.8,23
2025-07-19,12555,Marzahn-Hellersdorf,16.1,17.0,19
2025-07-19,12557,Treptow-Köpenick,24.2,21.6,26
2025-07-19,12559,Treptow-Köpenick,20.5,24.2,25
2025-07-19,12587,Treptow-Köpenick,20.6,17.1,21
2025-07-19,12589,Treptow-Köpenick,18.6,20.7,22
2025-07-19,12619,Marzahn-Hellersdorf,25.2,20.3,26
2025-07-19,12621,Marzahn-Hellersdorf,18.0,21.4,22
2025-07-19,12621,Marzahn-Hellersdorf,15.1,20.9,20
2025-07-19,12623,Marzahn-Hellersdorf,17.8,17.7,20
2025-07-19,12623,Marzahn-Hellersdorf,23.2,21.9,25
2025-07-19,12627,Marzahn-Hellersdorf,22.5,17.7,23
2025-07-19,12629,Marzahn-Hellersdorf,16.3,21.5,21
2025-07-19,12679,Marzahn-Hellersdorf,15.3,18.0,19
2025-07-19,12681,Lichtenberg,22.5,15.8,22
2025-07-19,12681,Lichtenberg,22.7,16.3,22
2025-07-19,12683,Lichtenberg,18.7,23.3,23
2025-07-19,12683,Lichtenberg,24.9,16.2,24
2025-07-19,12683,Lichtenberg,26.7,18.3,26
2025-07-19,12685,Marzahn-Hellersdorf,16.6,17.9,19
2025-07-19,12687,Marzahn-Hellersdorf,21.4,15.6,21
2025-07-19,12689,Lichtenberg,13.9,21.0,19
2025-07-19,12689,Lichtenberg,23.2,23.0,26
2025-07-19,13051,Lichtenberg,19.3,24.9,25
2025-07-19,13051,Lichtenberg,16.4,24.4,22
2025-07-19,13053,Lichtenberg,23.7,15.5,23
2025-07-19,13053,Lichtenberg,24.5,17.6,24
2025-07-19,13053,Lichtenberg,15.3,19.1,19
2025-07-19,13055,Lichtenberg,14.4,23.8,21
2025-07-19,13055,Lichtenberg,18.2,18.6,21
2025-07-19,13057,Lichtenberg,22.1,20.7,24
2025-07-19,13057,Lichtenberg,24.2,21.6,26
2025-07-19,13059,Lichtenberg,21.0,18.0,22
2025-07-19,13086,Pankow,21.5,20.8,24
2025-07-19,13088,Lichtenberg,24.3,15.5,23
2025-07-19,13088,Lichtenberg,20.8,19.8,23
2025-07-19,13089,Pankow,21.9,18.8,23
2025-07-19,13125,Pankow,20.6,18.6,22
2025-07-19,13127,Pankow,25.4,17.3,25
2025-07-19,13129,Pankow,16.9,23.2,22
2025-07-19,13156,Pankow,17.3,23.8,23
2025-07-19,13156,Pankow,15.5,23.9,22
2025-07-19,13158,Pankow,24.6,19.0,25
2025-07-19,13158,Pankow,19.3,17.6,21
2025-07-19,13159,Pankow,18.4,16.0,20
2025-07-19,13159,Pankow,26.7,21.7,28
2025-07-19,13187,Mitte,26.0,18.3,25
2025-07-19,13187,Mitte,26.6,17.8,25
2025-07-19,13187,Mitte,15.7,18.7,19
2025-07-19,13189,Pankow,25.5,20.5,26
2025-07-19,13347,Mitte,18.2,16.6,20
2025-07-19,13349,Mitte,14.0,24.6,21
2025-07-19,13349,Mitte,19.0,22.3,23
2025-07-19,13351,Charlottenburg-Wilmersdorf,20.5,15.5,21
2025-07-19,13351,Charlottenburg-Wilmersdorf,15.3,18.1,19
2025-07-19,13353,Charlottenburg-Wilmersdorf,20.9,15.5,21
2025-07-19,13353,Charlottenburg-Wilmersdorf,24.6,17.3,24
2025-07-19,13355,Mitte,18.8,17.9,21
2025-07-19,13357,Mitte,18.5,22.2,23
2025-07-19,13357,Mitte,18.3,22.2,23
2025-07-19,13359,Mitte,25.9,15.5,24
2025-07-19,13359,Mitte,14.5,20.9,20
2025-07-19,13359,Mitte,19.7,24.6,25
2025-07-19,13403,Reinickendorf,17.3,21.3,21
2025-07-19,13405,Charlottenburg-Wilmersdorf,25.6,24.6,28
2025-07-19,13405,Charlottenburg-Wilmersdorf,15.1,18.8,19
2025-07-19,13405,Charlottenburg-Wilmersdorf,19.2,19.6,22
2025-07-19,13407,Mitte,19.2,20.0,22
2025-07-19,13407,Mitte,25.5,24.2,28
2025-07-19,13407,Mitte,16.7,18.8,20
2025-07-19,13409,Mitte,22.3,24.8,26
2025-07-19,13409,Mitte,15.6,20.4,20
2025-07-19,13409,Mitte,26.3,17.2,25
2025-07-19,13435,Reinickendorf,21.6,16.0,22
2025-07-19,13437,Pankow,22.1,16.7,22
2025-07-19,13437,Pankow,19.5,15.4,20
2025-07-19,13439,Pankow,18.3,21.9,22
2025-07-19,13439,Pankow,16.6,20.2,20
2025-07-19,13465,Reinickendorf,21.8,22.4,25
2025-07-19,13467,Reinickendorf,26.4,22.8,28
2025-07-19,13469,Pankow,18.6,24.3,24
2025-07-19,13469,Pankow,25.4,16.2,24
2025-07-19,13503,Reinickendorf,15.8,16.9,18
2025-07-19,13505,Reinickendorf,26.1,20.5,27
2025-07-19,13505,Reinickendorf,18.4,16.3,20
2025-07-19,13507,Reinickendorf,18.8,15.9,20
2025-07-19,13509,Reinickendorf,19.9,21.7,23
2025-07-19,13581,Spandau,23.3,22.2,26
2025-07-19,13583,Spandau,23.3,23.4,26
2025-07-19,13585,Spandau,20.1,24.2,25
2025-07-19,13587,Reinickendorf,20.7,19.4,23
2025-07-19,13587,Reinickendorf,14.3,24.8,21
2025-07-19,13589,Spandau,17.8,15.4,19
2025-07-19,13591,Spandau,18.4,23.7,23
2025-07-19,13593,Spandau,21.2,18.2,22
2025-07-19,13595,Charlottenburg-Wilmersdorf,21.2,24.2,25
2025-07-19,13595,Charlottenburg-Wilmersdorf,23.2,17.2,23
2025-07-19,13597,Charlottenburg-Wilmersdorf,23.2,22.4,26
2025-07-19,13597,Charlottenburg-Wilmersdorf,16.9,19.3,20
2025-07-19,13599,Charlottenburg-Wilmersdorf,23.9,18.8,24
2025-07-19,13599,Charlottenburg-Wilmersdorf,14.1,15.6,17
2025-07-19,13599,Charlottenburg-Wilmersdorf,23.2,22.1,26
2025-07-19,13627,Charlottenburg-Wilmersdorf,15.2,16.8,18
2025-07-19,13627,Charlottenburg-Wilmersdorf,23.4,19.6,24
2025-07-19,13627,Charlottenburg-Wilmersdorf,20.8,16.4,21
2025-07-19,13629,Charlottenburg-Wilmersdorf,19.6,21.0,23
2025-07-19,13629,Charlottenburg-Wilmersdorf,22.9,17.3,23
2025-07-19,13629,Charlottenburg-Wilmersdorf,14.3,20.9,19
2025-07-19,14050,Charlottenburg-Wilmersdorf,16.8,24.5,23
2025-07-19,14050,Charlottenburg-Wilmersdorf,21.9,24.2,26
2025-07-19,14052,Charlottenburg-Wilmersdorf,25.0,17.0,24
2025-07-19,14052,Charlottenburg-Wilmersdorf,18.8,16.0,20
2025-07-19,14053,Charlottenburg-Wilmersdorf,17.2,15.4,18
2025-07-19,14193,Charlottenburg-Wilmersdorf,20.7,23.3,25
2025-07-19,14193,Charlottenburg-Wilmersdorf,22.0,17.5,23
2025-07-19,14193,Charlottenburg-Wilmersdorf,19.4,17.8,21
2025-07-19,14057,Charlottenburg-Wilmersdorf,25.3,17.3,24
2025-07-19,14059,Charlottenburg-Wilmersdorf,20.7,23.4,25
2025-07-19,14089,Charlottenburg-Wilmersdorf,14.3,24.8,21
2025-07-19,14089,Charlottenburg-Wilmersdorf,16.8,22.6,22
2025-07-19,14089,Charlottenburg-Wilmersdorf,19.8,23.2,24
2025-07-19,14109,Spandau,23.0,21.2,25
2025-07-19,14109,Spandau,16.7,20.3,21
2025-07-19,14129,Charlottenburg-Wilmersdorf,26.6,22.2,28
2025-07-19,14129,Charlottenburg-Wilmersdorf,18.0,15.4,19
2025-07-19,14129,Charlottenburg-Wilmersdorf,20.8,15.6,21
2025-07-19,14163,Steglitz-Zehlendorf,14.1,21.9,20
2025-07-19,14165,Steglitz-Zehlendorf,25.4,18.4,25
2025-07-19,14167,Steglitz-Zehlendorf,24.2,19.9,25
2025-07-19,14169,Charlottenburg-Wilmersdorf,16.4,22.8,22
2025-07-19,14169,Charlottenburg-Wilmersdorf,26.1,20.8,27
2025-07-19,14193,Charlottenburg-Wilmersdorf,18.0,23.1,23
2025-07-19,14193,Charlottenburg-Wilmersdorf,22.9,19.2,24
2025-07-19,14193,Charlottenburg-Wilmersdorf,24.6,17.9,24
2025-07-19,14195,Charlottenburg-Wilmersdorf,23.6,17.3,23
2025-07-19,14195,Charlottenburg-Wilmersdorf,25.9,16.3,24
2025-07-19,14197,Charlottenburg-Wilmersdorf,25.2,15.4,23
2025-07-19,14197,Charlottenburg-Wilmersdorf,26.9,15.5,25
2025-07-19,14197,Charlottenburg-Wilmersdorf,16.3,17.7,19
2025-07-19,14199,Charlottenburg-Wilmersdorf,17.8,17.8,20
2025-07-19,14199,Charlottenburg-Wilmersdorf,22.2,18.8,23
2025-07-19,12439,Treptow-Köpenick,23.5,20.9,25
2025-07-19,14055,Charlottenburg-Wilmersdorf,20.9,22.6,24
2025-07-19,14055,Charlottenburg-Wilmersdorf,14.8,17.0,18
2025-07-19,15537,Treptow-Köpenick,24.9,22.6,27
2025-07-19,15566,Treptow-Köpenick,26.4,16.4,25
2025-07-19,15569,Treptow-Köpenick,19.2,24.9,24
2025-07-20,10115,Mitte,16.8,17.9,19
2025-07-20,10117,Friedrichshain-Kreuzberg,14.1,23.4,21
2025-07-20,10117,Friedrichshain-Kreuzberg,17.0,16.9,19
2025-07-20,10119,Mitte,23.0,24.5,27
2025-07-20,10119,Mitte,25.8,23.3,28
2025-07-20,10178,Friedrichshain-Kreuzberg,15.1,18.6,19
2025-07-20,10178,Friedrichshain-Kreuzberg,21.1,19.2,23
2025-07-20,10178,Friedrichshain-Kreuzberg,23.0,15.0,22
2025-07-20,10179,Friedrichshain-Kreuzberg,17.5,17.5,20
2025-07-20,10179,Friedrichshain-Kreuzberg,21.3,17.9,22
2025-07-20,10243,Friedrichshain-Kreuzberg,23.2,19.5,24
2025-07-20,10243,Friedrichshain-Kreuzberg,24.8,16.4,24
2025-07-20,10245,Friedrichshain-Kreuzberg,19.8,19.8,22
2025-07-20,10245,Friedrichshain-Kreuzberg,23.6,21.7,26
2025-07-20,10245,Friedrichshain-Kreuzberg,17.8,18.7,20
2025-07-20,10247,Friedrichshain-Kreuzberg,16.6,17.3,19
2025-07-20,10247,Friedrichshain-Kreuzberg,16.3,20.5,20
2025-07-20,10247,Friedrichshain-Kreuzberg,18.6,15.3,19
2025-07-20,10249,Friedrichshain-Kreuzberg,14.3,18.4,18
2025-07-20,10249,Friedrichshain-Kreuzberg,17.6,20.3,21
2025-07-20,10249,Friedrichshain-Kreuzberg,22.4,18.4,23
2025-07-20,10315,Lichtenberg,22.3,18.5,23
2025-07-20,10315,Lichtenberg,14.8,23.5,21
2025-07-20,10317,Friedrichshain-Kreuzberg,17.6,24.3,23
2025-07-20,10317,Friedrichshain-Kreuzberg,21.3,23.3,25
2025-07-20,10317,Friedrichshain-Kreuzberg,18.0,16.0,19
2025-07-20,10318,Lichtenberg,19.3,17.9,21
2025-07-20,10318,Lichtenberg,23.2,22.1,26
2025-07-20,10318,Lichtenberg,14.0,24.7,21
2025-07-20,10319,Lichtenberg,17.5,17.4,20
2025-07-20,10319,Lichtenberg,15.7,24.0,22
2025-07-20,10365,Friedrichshain-Kreuzberg,15.5,22.4,21
2025-07-20,10365,Friedrichshain-Kreuzberg,26.4,24.8,29
2025-07-20,10367,Friedrichshain-Kreuzberg,18.8,15.9,20
2025-07-20,10367,Friedrichshain-Kreuzberg,20.8,18.9,22
2025-07-20,10367,Friedrichshain-Kreuzberg,23.5,19.8,25
2025-07-20,10369,Lichtenberg,14.5,21.7,20
2025-07-20,10369,Lichtenberg,17.0,21.5,21
2025-07-20,10405,Friedrichshain-Kreuzberg,24.8,24.1,28
2025-07-20,10405,Friedrichshain-Kreuzberg,25.1,23.4,27
2025-07-20,10405,Friedrichshain-Kreuzberg,18.7,15.6,19
2025-07-20,10407,Friedrichshain-Kreuzberg,18.8,19.9,22
2025-07-20,10407,Friedrichshain-Kreuzberg,23.8,19.1,24
2025-07-20,10407,Friedrichshain-Kreuzberg,17.7,25.0,24
2025-07-20,10409,Pankow,15.4,19.3,19
